srcMac,dstMac,ethType,vlanId,srcIp,dstIp,ipProto,srcPort,dstPort,priority,icmpType,icmpCode,volumeTransmitted,packetCount
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,10.10.10.1,*,17,67,*,1400,*,*,545490,1595
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,10.10.10.1,17,*,67,1400,*,*,539676,1578
64:90:c1:1d:24:c4,ff:ff:ff:ff:ff:ff,0x0800,*,*,255.255.255.255,17,*,6667,1300,*,*,20294690,94835
64:90:c1:1d:24:c4,ff:ff:ff:ff:ff:ff,0x0800,*,*,255.255.255.255,17,*,67,1300,*,*,5814,17
64:90:c1:1d:24:c4,ff:ff:ff:ff:ff:ff,0x0008,*,*,*,*,*,*,1300,*,*,480,8
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,10.10.10.1,1,*,*,1001,0,0,0,0
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,10.10.10.1,17,*,53,1001,*,*,353917,4173
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x86dd,*,*,*,58,*,*,1000,*,*,0,0
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x86dd,*,*,*,1,*,*,1000,*,*,0,0
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,*,*,1,*,*,1000,*,*,70,1
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x86dd,*,*,*,58,*,*,1000,*,*,0,0
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x86dd,*,*,*,1,*,*,1000,*,*,0,0
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,*,1,*,*,1000,*,*,70,1
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,*,*,17,123,*,1000,*,*,0,0
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,*,17,*,123,1000,*,*,0,0
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,*,*,*,*,17,53,*,1000,*,*,651538,4174
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,*,*,*,*,17,*,53,1000,*,*,73,1
*,64:90:c1:1d:24:c4,0x0806,*,*,*,*,*,*,1000,*,*,965580,16093
64:90:c1:1d:24:c4,*,0x0806,*,*,*,*,*,*,1000,*,*,965400,16090
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,m2.tuyaeu.com,6,*,8883,855,*,*,603533,7137
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,m2.tuyaeu.com,6,*,8883,855,*,*,571282,7070
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,m2.tuyaeu.com,6,*,8883,855,*,*,67154,295
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,a2.tuyaeu.com,6,*,443,855,*,*,265589,1743
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,m2.tuyaeu.com,6,*,8883,855,*,*,1154518,14190
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,m2.tuyaeu.com,6,*,8883,855,*,*,642136,6645
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,m2.tuyaeu.com,6,*,8883,855,*,*,345832,3711
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,m2.tuyaeu.com,6,*,8883,855,*,*,37738,374
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,m2.tuyaeu.com,6,*,8883,855,*,*,1988,22
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,m2.tuyaeu.com,6,*,8883,855,*,*,1868,20
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,a2.tuyaeu.com,6,*,443,855,*,*,440807,2919
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,awsde0.fds.api.xiaomi.com,6,*,443,855,*,*,6096326,10724
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,awsde0.fds.api.xiaomi.com,6,*,443,855,*,*,15141895,20857
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,awsde0.fds.api.xiaomi.com,6,*,443,855,*,*,25671249,30847
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,awsde0.fds.api.xiaomi.com,6,*,443,855,*,*,8919317,13367
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,a2.tuyaeu.com,6,*,443,855,*,*,60627,411
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,m2.tuyaeu.com,6,*,8883,855,*,*,86351,578
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,*,17,*,*,800,*,*,0,0
64:90:c1:1d:24:c4,00:0c:42:cf:36:21,0x0800,*,*,*,6,*,*,800,*,*,1318,18
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,m2.tuyaeu.com,*,6,8883,*,750,*,*,483642,5666
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,m2.tuyaeu.com,*,6,8883,*,750,*,*,476512,5634
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,m2.tuyaeu.com,*,6,8883,*,750,*,*,27904,219
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,a2.tuyaeu.com,*,6,443,*,750,*,*,506665,1619
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,m2.tuyaeu.com,*,6,8883,*,750,*,*,966456,11302
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,m2.tuyaeu.com,*,6,8883,*,750,*,*,473444,5307
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,m2.tuyaeu.com,*,6,8883,*,750,*,*,269739,2938
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,m2.tuyaeu.com,*,6,8883,*,750,*,*,35111,299
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,m2.tuyaeu.com,*,6,8883,*,750,*,*,6214,20
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,m2.tuyaeu.com,*,6,8883,*,750,*,*,6094,18
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,a2.tuyaeu.com,*,6,443,*,750,*,*,864769,2716
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,awsde0.fds.api.xiaomi.com,*,6,443,*,750,*,*,3259190,9410
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,awsde0.fds.api.xiaomi.com,*,6,443,*,750,*,*,4779640,17598
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,awsde0.fds.api.xiaomi.com,*,6,443,*,750,*,*,5459675,24559
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,awsde0.fds.api.xiaomi.com,*,6,443,*,750,*,*,3430334,11279
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,a2.tuyaeu.com,*,6,443,*,750,*,*,125029,386
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,m2.tuyaeu.com,*,6,8883,*,750,*,*,65344,447
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,*,700,*,*,0,0
00:0c:42:cf:36:21,64:90:c1:1d:24:c4,0x0800,*,*,*,6,*,*,700,*,*,201,2
64:90:c1:1d:24:c4,*,0x888e,*,*,*,*,*,*,650,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33735,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45417,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35468,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47257,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43983,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37480,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41558,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53455,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44444,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55716,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37836,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52787,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47794,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57423,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40473,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53713,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39256,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38310,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47021,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42378,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38092,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57613,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34898,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33373,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52124,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49494,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35702,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52095,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,46441,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55613,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35004,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41858,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53136,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33366,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47804,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53846,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35604,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58885,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43793,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57168,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54542,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42938,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36774,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,32895,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54083,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58262,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37284,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,46165,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58739,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45790,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55056,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39519,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59246,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50284,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56099,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40378,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48032,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38651,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45906,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53467,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48824,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37450,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57319,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52845,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,32960,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41639,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43050,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51475,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45370,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33374,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44698,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34552,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60272,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38611,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48067,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42950,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58626,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43486,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41398,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60294,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58023,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45996,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53281,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44992,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55261,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43356,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56038,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36104,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41170,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57697,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,46130,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54515,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59467,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48148,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60833,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59671,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39498,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52519,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40726,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59280,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57186,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56538,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56890,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33520,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48140,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55186,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56256,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34378,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55129,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48928,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34763,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52167,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52171,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44011,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35809,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48762,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59831,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42521,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33964,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41475,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44098,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44970,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58415,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47980,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54747,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57806,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43144,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50440,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49051,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43384,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,32880,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45179,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47322,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49496,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43188,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51163,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38647,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39273,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33647,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40940,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43751,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36802,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50910,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51143,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51945,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34595,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56885,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50656,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40426,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59546,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57611,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37009,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45212,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38065,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49201,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51586,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45130,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39209,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57593,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36989,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47193,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34931,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33438,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54684,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54160,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50362,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37454,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55457,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60162,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35469,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39205,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,46454,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36666,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44206,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,32801,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,46618,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50633,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40680,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38633,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33783,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52127,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48576,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43531,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39567,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48388,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33973,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37388,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50309,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34143,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56897,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45040,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56933,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50752,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50890,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36127,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40448,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59379,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47456,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,46081,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48933,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38608,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48379,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60293,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52827,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59027,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60086,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50584,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44481,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59818,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52204,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51489,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49285,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45750,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40303,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48908,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49665,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39319,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60177,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60749,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57644,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36335,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47124,*,610,*,*,0,0
