srcMac,dstMac,ethType,vlanId,srcIp,dstIp,ipProto,srcPort,dstPort,priority,icmpType,icmpCode,volumeTransmitted,packetCount
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,39888,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,38311,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,59942,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,47462,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57812,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,40952,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56691,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,40814,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,53567,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,32983,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,40944,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,58660,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,42182,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,51280,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,46960,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56180,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57433,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,51519,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57351,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,38407,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45853,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,52692,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,59772,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,39535,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,44280,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33886,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,58030,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,38247,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,36624,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,54176,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,38202,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,50168,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,40762,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,40845,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,52955,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,41287,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,41714,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,55548,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,51829,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,38585,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,38773,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,52884,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57395,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,52903,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45398,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,42023,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48634,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,43886,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,58167,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,35089,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,51482,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45420,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,41568,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45995,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,44123,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,34871,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,54798,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,55929,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33968,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45292,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56560,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,35316,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56661,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56093,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,50466,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,59022,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,59684,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,36949,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,35618,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,50375,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,47466,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,47254,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,39520,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,41564,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,47338,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,41053,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,51554,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57411,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,47913,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,40900,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,37178,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,50775,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,47966,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,47513,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,37283,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,49169,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33146,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48738,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,49142,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,46122,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,40822,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,40659,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,55986,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33950,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,42787,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,46393,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57738,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,41123,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,53041,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56265,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,46834,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,49497,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,53444,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,44517,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33499,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,47484,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,36769,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,46553,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57858,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56953,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,39518,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,40680,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45582,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,41951,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33025,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,35003,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,49480,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33239,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45124,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45427,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48475,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48393,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,35391,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,46718,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,58595,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57932,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,49300,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,55948,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,44255,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,59113,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,55950,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,44404,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,35996,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48778,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56854,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,52405,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,58716,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,53777,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,36840,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,44133,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,52651,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33977,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,59924,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,39281,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,34902,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48919,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,39825,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56578,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,51315,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45342,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,36837,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,35617,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,49303,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,53148,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57711,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,38391,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,54113,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48658,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,59796,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,34759,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,58813,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48405,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48717,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,50336,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45905,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,51014,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56614,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x86dd,*,*,*,1,*,*,601,8,0,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,1,*,*,601,8,0,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,*,600,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,6,*,*,600,*,*,0,0
